iter	Passed	Remaining
1693	5182	10115
1694	5186	10112
1695	5189	10109
1696	5192	10106
1697	5195	10103
1698	5198	10100
1699	5202	10098
1700	5205	10095
1701	5208	10092
1702	5211	10088
1703	5214	10085
1704	5217	10082
1705	5220	10079
1706	5222	10075
1707	5225	10072
1708	5228	10069
1709	5231	10065
1710	5234	10062
1711	5237	10059
1712	5240	10055
1713	5243	10052
1714	5246	10049
1715	5249	10046
1716	5252	10043
1717	5255	10039
1718	5258	10036
1719	5261	10033
1720	5264	10030
1721	5267	10027
1722	5271	10025
1723	5274	10021
1724	5276	10018
1725	5279	10015
1726	5282	10012
1727	5285	10008
1728	5288	10005
1729	5291	10002
1730	5294	9999
1731	5297	9996
1732	5300	9993
1733	5303	9989
1734	5306	9986
1735	5309	9983
1736	5312	9980
1737	5315	9976
1738	5318	9973
1739	5321	9970
1740	5324	9967
1741	5327	9964
1742	5330	9960
1743	5333	9957
1744	5336	9954
1745	5339	9950
1746	5342	9947
1747	5345	9944
1748	5348	9940
1749	5350	9937
1750	5353	9934
1751	5356	9931
1752	5359	9927
1753	5362	9924
1754	5365	9921
1755	5368	9917
1756	5371	9914
1757	5374	9911
1758	5377	9908
1759	5380	9905
1760	5383	9901
1761	5386	9898
1762	5389	9895
1763	5392	9891
1764	5395	9888
1765	5398	9885
1766	5401	9882
1767	5404	9878
1768	5407	9875
1769	5409	9872
1770	5412	9868
1771	5417	9869
1772	5422	9868
1773	5426	9867
1774	5429	9864
1775	5432	9861
1776	5435	9857
1777	5438	9855
1778	5441	9851
1779	5444	9848
1780	5447	9845
1781	5450	9842
1782	5453	9839
1783	5456	9836
1784	5459	9833
1785	5462	9829
1786	5465	9826
1787	5468	9824
1788	5471	9821
1789	5474	9818
1790	5478	9815
1791	5481	9812
1792	5484	9809
1793	5487	9805
1794	5490	9802
1795	5492	9799
1796	5495	9796
1797	5498	9792
1798	5501	9789
1799	5504	9786
1800	5507	9783
1801	5510	9779
1802	5513	9776
1803	5516	9773
1804	5519	9769
1805	5522	9766
1806	5525	9763
1807	5528	9760
1808	5531	9757
1809	5534	9754
1810	5537	9751
1811	5540	9748
1812	5543	9745
1813	5546	9742
1814	5549	9738
1815	5552	9735
1816	5555	9732
1817	5558	9729
1818	5561	9726
1819	5564	9723
1820	5567	9720
1821	5570	9717
1822	5573	9713
1823	5576	9710
1824	5579	9707
1825	5582	9704
1826	5586	9701
1827	5589	9698
1828	5592	9695
1829	5595	9692
1830	5598	9689
1831	5601	9687
1832	5605	9684
1833	5608	9681
1834	5611	9678
1835	5614	9675
1836	5617	9672
1837	5620	9669
1838	5623	9666
1839	5626	9663
1840	5629	9660
1841	5632	9657
1842	5635	9653
1843	5638	9650
1844	5641	9647
1845	5644	9644
1846	5647	9641
1847	5650	9638
1848	5653	9635
1849	5657	9632
1850	5660	9629
1851	5663	9626
1852	5666	9622
1853	5668	9619
1854	5671	9616
1855	5674	9613
1856	5677	9610
1857	5681	9607
1858	5684	9603
1859	5686	9600
1860	5689	9597
1861	5692	9594
1862	5695	9591
1863	5699	9588
1864	5702	9584
1865	5704	9581
1866	5707	9578
1867	5710	9575
1868	5713	9572
1869	5716	9569
1870	5720	9566
1871	5723	9562
1872	5726	9559
1873	5729	9556
1874	5731	9553
1875	5735	9550
1876	5737	9546
1877	5741	9543
1878	5743	9540
1879	5747	9537
1880	5750	9534
1881	5753	9531
1882	5756	9528
1883	5759	9525
1884	5762	9522
1885	5765	9519
1886	5768	9516
1887	5771	9513
1888	5774	9510
1889	5778	9507
1890	5780	9504
1891	5783	9501
1892	5786	9498
1893	5789	9494
1894	5792	9491
1895	5796	9488
1896	5799	9486
1897	5802	9483
1898	5805	9480
1899	5808	9477
1900	5811	9473
1901	5814	9470
1902	5817	9467
1903	5820	9464
1904	5823	9461
1905	5826	9458
1906	5829	9455
1907	5832	9452
1908	5835	9448
1909	5838	9445
1910	5841	9442
1911	5844	9439
1912	5847	9436
1913	5850	9433
1914	5853	9430
1915	5856	9427
1916	5859	9423
1917	5862	9420
1918	5865	9417
1919	5868	9414
1920	5871	9411
1921	5874	9407
1922	5877	9404
1923	5880	9401
1924	5883	9399
1925	5887	9396
1926	5890	9393
1927	5893	9390
1928	5896	9386
1929	5899	9383
1930	5902	9380
1931	5905	9377
1932	5908	9374
1933	5911	9371
1934	5914	9368
1935	5917	9365
1936	5920	9361
1937	5923	9358
1938	5926	9355
1939	5929	9352
1940	5932	9349
1941	5935	9346
1942	5938	9343
1943	5941	9340
1944	5944	9337
1945	5947	9334
1946	5950	9331
1947	5954	9328
1948	5957	9325
1949	5960	9322
1950	5963	9318
1951	5966	9315
1952	5969	9312
1953	5972	9309
1954	5975	9306
1955	5978	9303
1956	5981	9300
1957	5984	9297
1958	5987	9293
1959	5990	9290
1960	5993	9287
1961	5996	9284
1962	5999	9281
1963	6002	9278
1964	6005	9275
1965	6008	9272
1966	6011	9269
1967	6014	9265
1968	6017	9262
1969	6020	9259
1970	6022	9256
1971	6026	9252
1972	6029	9249
1973	6032	9246
1974	6034	9243
1975	6038	9240
1976	6040	9237
1977	6043	9233
1978	6046	9230
1979	6050	9227
1980	6053	9224
1981	6056	9221
1982	6058	9218
1983	6062	9215
1984	6065	9212
1985	6068	9209
1986	6071	9206
1987	6074	9203
1988	6077	9200
1989	6080	9197
1990	6083	9194
1991	6086	9190
1992	6089	9187
1993	6092	9184
1994	6095	9181
1995	6098	9178
1996	6101	9175
1997	6104	9172
1998	6107	9168
1999	6110	9165
2000	6113	9162
2001	6116	9159
2002	6119	9156
2003	6123	9154
2004	6126	9150
2005	6129	9147
2006	6132	9144
2007	6135	9141
2008	6138	9138
2009	6141	9135
2010	6144	9132
2011	6147	9129
2012	6151	9127
2013	6154	9124
2014	6157	9121
2015	6160	9117
2016	6163	9114
2017	6166	9111
2018	6169	9108
2019	6172	9105
2020	6175	9102
2021	6178	9099
2022	6181	9096
2023	6184	9093
2024	6187	9090
2025	6190	9087
2026	6194	9084
2027	6197	9081
2028	6200	9079
2029	6203	9076
2030	6206	9073
2031	6209	9070
2032	6212	9067
2033	6215	9064
2034	6219	9061
2035	6222	9058
2036	6225	9055
2037	6228	9051
2038	6230	9048
2039	6234	9045
2040	6237	9042
2041	6240	9039
2042	6243	9036
2043	6245	9032
2044	6248	9029
2045	6251	9026
2046	6254	9023
2047	6258	9020
2048	6261	9017
2049	6264	9015
2050	6267	9012
2051	6271	9009
2052	6274	9006
2053	6277	9003
2054	6280	9000
2055	6284	8998
2056	6287	8995
2057	6290	8992
2058	6294	8990
2059	6297	8987
2060	6300	8984
2061	6303	8981
2062	6306	8978
2063	6310	8975
2064	6313	8973
2065	6316	8970
2066	6319	8967
2067	6322	8964
2068	6325	8961
2069	6329	8958
2070	6332	8955
2071	6335	8952
2072	6338	8949
2073	6341	8946
2074	6344	8943
2075	6348	8941
2076	6351	8938
2077	6354	8935
2078	6357	8932
2079	6360	8929
2080	6363	8926
2081	6366	8923
2082	6369	8920
2083	6372	8917
2084	6375	8914
2085	6378	8910
2086	6381	8907
2087	6384	8904
2088	6387	8901
2089	6391	8898
2090	6394	8895
2091	6397	8892
2092	6400	8889
2093	6403	8886
2094	6406	8883
2095	6409	8879
2096	6415	8880
2097	6418	8877
2098	6421	8874
2099	6424	8871
2100	6427	8868
2101	6430	8865
2102	6433	8862
2103	6436	8859
2104	6439	8856
2105	6442	8853
2106	6445	8850
2107	6448	8847
2108	6451	8843
2109	6454	8840
2110	6457	8837
2111	6460	8834
2112	6463	8831
2113	6466	8827
2114	6469	8824
2115	6472	8821
2116	6475	8818
2117	6478	8815
2118	6481	8811
2119	6484	8808
2120	6487	8805
2121	6490	8802
2122	6493	8799
2123	6496	8796
2124	6499	8793
2125	6502	8790
2126	6505	8787
2127	6508	8784
2128	6512	8781
2129	6515	8778
2130	6518	8775
2131	6521	8772
2132	6524	8769
2133	6527	8766
2134	6530	8763
2135	6533	8760
2136	6536	8757
2137	6539	8754
2138	6542	8751
2139	6545	8748
2140	6548	8744
2141	6551	8741
2142	6554	8738
2143	6557	8735
2144	6560	8732
2145	6563	8729
2146	6566	8726
2147	6569	8722
2148	6572	8719
2149	6575	8716
2150	6578	8713
2151	6581	8709
2152	6584	8706
2153	6587	8703
2154	6590	8700
2155	6593	8697
2156	6596	8694
2157	6599	8691
2158	6602	8687
2159	6605	8684
2160	6608	8681
2161	6611	8678
2162	6614	8675
2163	6617	8672
2164	6620	8668
2165	6623	8665
2166	6626	8662
2167	6629	8659
2168	6632	8656
2169	6635	8653
2170	6638	8650
2171	6641	8646
2172	6644	8644
2173	6647	8640
2174	6650	8637
2175	6653	8634
2176	6656	8631
2177	6659	8628
2178	6662	8625
2179	6665	8622
2180	6668	8619
2181	6672	8616
2182	6675	8613
2183	6678	8610
2184	6681	8607
2185	6684	8604
2186	6687	8601
2187	6690	8598
2188	6693	8595
2189	6696	8592
2190	6699	8588
2191	6702	8585
2192	6705	8582
2193	6708	8579
2194	6711	8576
2195	6714	8573
2196	6717	8569
2197	6720	8566
2198	6723	8563
2199	6726	8560
2200	6729	8557
2201	6732	8554
2202	6735	8551
2203	6738	8547
2204	6741	8544
2205	6744	8541
2206	6746	8538
2207	6750	8535
2208	6753	8532
2209	6756	8529
2210	6759	8526
2211	6762	8523
2212	6765	8520
2213	6768	8517
2214	6771	8514
2215	6774	8510
2216	6781	8512
2217	6789	8515
2218	6796	8518
2219	6803	8519
2220	6806	8516
2221	6809	8513
2222	6812	8510
2223	6815	8507
2224	6818	8504
2225	6821	8501
2226	6824	8497
2227	6827	8494
2228	6830	8491
2229	6833	8488
2230	6836	8485
2231	6839	8481
2232	6842	8478
2233	6845	8475
2234	6848	8472
2235	6851	8469
2236	6854	8466
2237	6857	8462
2238	6860	8459
2239	6863	8456
2240	6866	8453
2241	6869	8451
2242	6872	8447
2243	6876	8444
2244	6879	8441
2245	6882	8438
2246	6885	8435
2247	6888	8432
2248	6891	8429
2249	6894	8426
2250	6897	8422
2251	6900	8419
2252	6903	8417
2253	6906	8414
2254	6909	8411
2255	6912	8407
2256	6915	8404
2257	6918	8401
2258	6921	8398
2259	6924	8395
2260	6927	8392
2261	6930	8389
2262	6934	8386
2263	6937	8383
2264	6940	8380
2265	6943	8377
2266	6946	8373
2267	6949	8370
2268	6952	8367
2269	6955	8364
2270	6958	8361
2271	6961	8358
2272	6964	8355
2273	6967	8352
2274	6970	8349
2275	6973	8346
2276	6976	8343
2277	6979	8340
2278	6982	8337
2279	6986	8334
2280	6989	8331
2281	6991	8327
2282	6995	8324
2283	6998	8321
2284	7001	8318
2285	7003	8315
2286	7007	8312
2287	7009	8308
2288	7012	8305
2289	7016	8303
2290	7019	8300
2291	7022	8297
2292	7025	8294
2293	7028	8290
2294	7031	8287
2295	7034	8284
2296	7037	8281
2297	7040	8278
2298	7043	8275
2299	7046	8272
2300	7049	8269
2301	7052	8266
2302	7055	8262
2303	7058	8259
2304	7061	8256
2305	7064	8253
2306	7067	8250
2307	7070	8247
2308	7073	8243
2309	7076	8240
2310	7079	8237
2311	7082	8234
2312	7085	8231
2313	7088	8228
2314	7091	8224
2315	7094	8221
2316	7097	8218
2317	7100	8215
2318	7103	8212
2319	7106	8209
2320	7109	8206
2321	7112	8202
2322	7115	8199
2323	7118	8196
2324	7121	8193
2325	7124	8190
2326	7127	8187
2327	7130	8184
2328	7133	8181
2329	7136	8177
2330	7139	8174
2331	7142	8171
2332	7145	8168
2333	7148	8165
2334	7151	8162
2335	7154	8158
2336	7157	8155
2337	7160	8152
2338	7163	8149
2339	7166	8146
2340	7169	8143
2341	7172	8139
2342	7175	8136
2343	7178	8133
2344	7180	8130
2345	7183	8127
2346	7186	8123
2347	7190	8120
2348	7193	8118
2349	7196	8115
2350	7199	8112
2351	7202	8109
2352	7205	8105
2353	7209	8103
2354	7212	8100
2355	7215	8097
2356	7218	8094
2357	7221	8091
2358	7224	8088
2359	7227	8085
2360	7230	8082
2361	7233	8079
2362	7237	8076
2363	7240	8073
2364	7243	8070
2365	7246	8067
2366	7249	8064
2367	7252	8061
2368	7255	8058
2369	7259	8055
2370	7262	8052
2371	7265	8049
2372	7268	8046
2373	7271	8043
2374	7274	8040
2375	7277	8037
2376	7280	8034
2377	7283	8030
2378	7286	8027
2379	7289	8024
2380	7292	8021
2381	7295	8018
2382	7298	8015
2383	7301	8012
2384	7304	8008
2385	7307	8005
2386	7310	8002
2387	7313	7999
2388	7316	7996
2389	7319	7993
2390	7322	7989
2391	7325	7987
2392	7328	7983
2393	7331	7980
2394	7334	7977
2395	7337	7974
2396	7340	7971
2397	7343	7968
2398	7346	7964
2399	7349	7962
2400	7352	7959
2401	7355	7956
2402	7358	7952
2403	7361	7949
2404	7364	7946
2405	7367	7943
2406	7370	7940
2407	7373	7937
2408	7377	7934
2409	7380	7932
2410	7384	7929
2411	7388	7927
2412	7391	7924
2413	7394	7921
2414	7398	7918
2415	7401	7916
2416	7404	7913
2417	7407	7910
2418	7410	7907
2419	7413	7903
2420	7416	7900
2421	7419	7897
2422	7422	7894
2423	7425	7891
2424	7428	7888
2425	7431	7885
2426	7434	7882
2427	7437	7879
2428	7441	7876
2429	7444	7873
2430	7447	7869
2431	7450	7866
2432	7452	7863
2433	7455	7860
2434	7458	7856
2435	7461	7853
2436	7464	7850
2437	7467	7847
2438	7470	7844
2439	7473	7841
2440	7476	7837
2441	7479	7834
2442	7482	7831
2443	7485	7828
2444	7488	7825
2445	7491	7822
2446	7494	7819
2447	7497	7816
2448	7500	7813
2449	7503	7810
2450	7506	7807
2451	7509	7803
2452	7512	7800
2453	7515	7797
2454	7518	7794
2455	7521	7791
2456	7524	7788
2457	7527	7785
2458	7530	7782
2459	7534	7779
2460	7536	7775
2461	7539	7772
2462	7542	7769
2463	7545	7766
2464	7548	7763
2465	7551	7760
2466	7554	7756
2467	7557	7753
2468	7560	7750
2469	7563	7747
2470	7566	7744
2471	7569	7741
2472	7572	7738
2473	7575	7734
2474	7578	7731
2475	7581	7728
2476	7584	7725
2477	7587	7722
2478	7590	7719
2479	7593	7715
2480	7596	7712
2481	7599	7709
2482	7602	7706
2483	7605	7703
2484	7608	7700
2485	7611	7697
2486	7614	7694
2487	7617	7691
2488	7620	7687
2489	7623	7684
2490	7626	7681
2491	7629	7678
2492	7632	7675
2493	7635	7672
2494	7638	7669
2495	7641	7666
2496	7644	7663
2497	7647	7660
2498	7650	7656
2499	7653	7653
2500	7656	7650
2501	7659	7647
2502	7662	7644
2503	7665	7641
2504	7668	7638
2505	7671	7635
2506	7674	7631
2507	7677	7628
2508	7680	7625
2509	7683	7622
2510	7686	7619
2511	7689	7616
2512	7692	7612
2513	7695	7609
2514	7698	7606
2515	7701	7603
2516	7704	7600
2517	7707	7597
2518	7710	7593
2519	7713	7590
2520	7716	7587
2521	7719	7584
2522	7722	7581
2523	7725	7578
2524	7728	7575
2525	7730	7571
2526	7733	7568
2527	7736	7565
2528	7739	7562
2529	7743	7559
2530	7746	7556
2531	7749	7553
2532	7752	7550
2533	7755	7546
2534	7757	7543
2535	7760	7540
2536	7763	7537
2537	7766	7534
2538	7769	7531
2539	7772	7528
2540	7775	7524
2541	7778	7521
2542	7781	7518
2543	7784	7515
2544	7787	7512
2545	7790	7509
2546	7793	7506
2547	7797	7503
2548	7799	7500
2549	7803	7497
2550	7806	7493
2551	7809	7490
2552	7811	7487
2553	7814	7484
2554	7817	7481
2555	7820	7478
2556	7823	7474
2557	7826	7471
2558	7829	7468
2559	7832	7465
2560	7835	7462
2561	7838	7459
2562	7841	7456
2563	7844	7453
2564	7847	7449
2565	7850	7446
2566	7853	7443
2567	7856	7440
2568	7859	7437
2569	7862	7434
2570	7865	7431
2571	7868	7428
2572	7871	7425
2573	7874	7422
2574	7877	7418
2575	7881	7416
2576	7884	7413
2577	7887	7409
2578	7890	7406
2579	7893	7403
2580	7896	7400
2581	7899	7397
2582	7902	7394
2583	7905	7391
2584	7908	7388
2585	7911	7385
2586	7914	7381
2587	7917	7378
2588	7920	7375
2589	7923	7372
2590	7926	7369
2591	7929	7366
2592	7931	7363
2593	7934	7359
2594	7937	7356
2595	7940	7353
2596	7943	7350
2597	7946	7347
2598	7949	7344
2599	7952	7340
2600	7955	7337
2601	7958	7334
2602	7961	7331
2603	7964	7328
2604	7967	7325
2605	7970	7322
2606	7973	7319
2607	7976	7315
2608	7979	7312
2609	7983	7310
2610	7986	7307
2611	7988	7303
2612	7991	7300
2613	7994	7297
2614	7997	7294
2615	8000	7291
2616	8003	7288
2617	8006	7285
2618	8009	7281
2619	8012	7278
2620	8015	7275
2621	8018	7272
2622	8021	7269
2623	8024	7266
2624	8028	7263
2625	8030	7260
2626	8033	7257
2627	8037	7254
2628	8040	7251
2629	8043	7248
2630	8046	7245
2631	8049	7242
2632	8053	7239
2633	8056	7236
2634	8059	7233
2635	8062	7230
2636	8066	7228
2637	8069	7224
2638	8072	7221
2639	8075	7219
2640	8078	7216
2641	8081	7213
2642	8086	7211
2643	8089	7208
2644	8092	7205
2645	8095	7202
2646	8098	7199
2647	8102	7196
2648	8105	7194
2649	8109	7191
2650	8112	7187
2651	8115	7185
2652	8118	7181
2653	8121	7178
2654	8124	7175
2655	8127	7172
2656	8130	7169
2657	8133	7166
2658	8136	7163
2659	8139	7160
2660	8143	7157
2661	8146	7154
2662	8149	7151
2663	8152	7148
2664	8155	7145
2665	8158	7142
2666	8161	7139
2667	8164	7136
2668	8167	7133
2669	8170	7130
2670	8173	7127
2671	8177	7124
2672	8180	7121
2673	8183	7118
2674	8186	7115
2675	8189	7111
2676	8192	7109
2677	8195	7106
2678	8198	7103
2679	8201	7099
2680	8204	7096
2681	8207	7093
2682	8210	7090
2683	8213	7087
2684	8216	7084
2685	8219	7081
2686	8222	7078
2687	8225	7075
2688	8228	7072
2689	8231	7069
2690	8234	7065
2691	8237	7062
2692	8240	7059
2693	8243	7056
2694	8246	7053
2695	8249	7050
2696	8252	7047
2697	8255	7044
2698	8258	7041
2699	8261	7037
2700	8264	7034
2701	8267	7031
2702	8270	7028
2703	8274	7025
2704	8277	7022
2705	8280	7019
2706	8283	7016
2707	8286	7013
2708	8289	7010
2709	8292	7007
2710	8295	7004
2711	8298	7001
2712	8301	6998
2713	8304	6995
2714	8307	6992
2715	8310	6988
2716	8313	6985
2717	8316	6982
2718	8319	6979
2719	8322	6976
2720	8325	6973
2721	8328	6970
2722	8331	6966
2723	8334	6963
2724	8337	6960
2725	8340	6957
2726	8343	6954
2727	8346	6951
2728	8350	6948
2729	8353	6946
2730	8356	6943
2731	8360	6940
2732	8363	6937
2733	8366	6934
2734	8369	6931
2735	8372	6928
2736	8375	6925
2737	8378	6922
2738	8382	6919
2739	8385	6916
2740	8388	6913
2741	8391	6910
2742	8394	6907
2743	8397	6904
2744	8400	6901
2745	8403	6898
2746	8407	6895
2747	8410	6892
2748	8413	6889
2749	8416	6886
2750	8419	6883
2751	8422	6880
2752	8426	6877
2753	8429	6874
2754	8432	6871
2755	8435	6868
2756	8438	6865
2757	8441	6862
2758	8444	6859
2759	8447	6856
2760	8451	6853
2761	8454	6850
2762	8457	6847
2763	8460	6844
2764	8463	6840
2765	8466	6837
2766	8469	6834
2767	8472	6831
2768	8475	6828
2769	8478	6825
2770	8481	6822
2771	8484	6819
2772	8487	6816
2773	8490	6813
2774	8493	6809
2775	8496	6806
2776	8499	6803
2777	8502	6800
2778	8504	6797
2779	8507	6794
2780	8510	6790
2781	8513	6787
2782	8516	6784
2783	8519	6781
2784	8522	6778
2785	8525	6775
2786	8528	6771
2787	8531	6769
2788	8534	6766
2789	8537	6762
2790	8540	6759
2791	8543	6756
2792	8546	6753
2793	8549	6750
2794	8552	6747
2795	8555	6743
2796	8558	6740
2797	8561	6737
2798	8564	6734
2799	8567	6731
2800	8570	6728
2801	8572	6724
2802	8575	6721
2803	8579	6718
2804	8582	6715
2805	8584	6712
2806	8587	6709
2807	8590	6706
2808	8593	6703
2809	8596	6700
2810	8599	6696
2811	8602	6693
2812	8605	6690
2813	8608	6687
2814	8611	6684
2815	8614	6681
2816	8617	6677
2817	8620	6674
2818	8623	6671
2819	8626	6668
2820	8629	6665
2821	8632	6662
2822	8636	6659
2823	8639	6656
2824	8642	6653
2825	8645	6650
2826	8648	6647
2827	8651	6644
2828	8654	6641
2829	8657	6638
2830	8660	6635
2831	8664	6632
2832	8667	6629
2833	8670	6627
2834	8674	6624
2835	8677	6621
2836	8680	6618
2837	8683	6615
2838	8687	6612
2839	8691	6610
2840	8694	6607
2841	8698	6605
2842	8701	6602
2843	8704	6598
2844	8707	6595
2845	8710	6592
2846	8714	6589
2847	8717	6586
2848	8720	6583
2849	8723	6580
2850	8726	6577
2851	8729	6574
2852	8732	6571
2853	8735	6568
2854	8738	6565
2855	8741	6562
2856	8744	6558
2857	8746	6555
2858	8749	6552
2859	8752	6549
2860	8755	6546
2861	8758	6543
2862	8761	6540
2863	8764	6536
2864	8768	6533
2865	8771	6530
2866	8774	6527
2867	8777	6524
2868	8780	6521
2869	8783	6518
2870	8786	6515
2871	8789	6512
2872	8792	6509
2873	8795	6506
2874	8798	6503
2875	8801	6500
2876	8804	6497
2877	8807	6493
2878	8810	6490
2879	8813	6487
2880	8816	6484
2881	8819	6481
2882	8822	6478
2883	8825	6475
2884	8828	6472
2885	8831	6469
2886	8834	6465
2887	8837	6462
2888	8840	6459
2889	8843	6456
2890	8846	6453
2891	8849	6450
2892	8852	6447
2893	8855	6444
2894	8858	6441
2895	8861	6437
2896	8864	6434
2897	8867	6431
2898	8869	6428
2899	8873	6425
2900	8875	6422
2901	8878	6419
2902	8882	6416
2903	8885	6413
2904	8888	6409
2905	8891	6406
2906	8893	6403
2907	8896	6400
2908	8899	6397
2909	8902	6394
2910	8905	6391
2911	8908	6387
2912	8911	6384
2913	8914	6381
2914	8917	6378
2915	8920	6375
2916	8924	6372
2917	8927	6369
2918	8930	6366
2919	8933	6363
2920	8936	6360
2921	8939	6357
2922	8942	6354
2923	8945	6351
2924	8948	6348
2925	8951	6345
2926	8954	6341
2927	8957	6338
2928	8960	6335
2929	8963	6332
2930	8966	6329
2931	8969	6326
2932	8972	6323
2933	8975	6320
2934	8978	6317
2935	8981	6314
2936	8984	6311
2937	8988	6308
2938	8991	6305
2939	8994	6302
2940	8997	6298
2941	9000	6295
2942	9003	6292
2943	9005	6289
2944	9009	6286
2945	9011	6283
2946	9014	6280
2947	9017	6276
2948	9020	6273
2949	9023	6270
2950	9026	6267
2951	9029	6264
2952	9032	6261
2953	9035	6258
2954	9038	6255
2955	9041	6252
2956	9044	6249
2957	9047	6246
2958	9050	6243
2959	9053	6239
2960	9056	6236
2961	9059	6233
2962	9062	6230
2963	9065	6227
2964	9069	6224
2965	9072	6221
2966	9075	6218
2967	9077	6215
2968	9080	6211
2969	9083	6208
2970	9086	6205
2971	9089	6202
2972	9092	6199
2973	9095	6196
2974	9098	6193
2975	9101	6190
2976	9104	6187
2977	9107	6184
2978	9110	6180
2979	9113	6177
2980	9116	6174
2981	9119	6171
2982	9122	6168
2983	9125	6165
2984	9128	6162
2985	9131	6159
2986	9134	6156
2987	9137	6152
2988	9140	6149
2989	9143	6146
2990	9146	6143
2991	9150	6140
2992	9153	6137
2993	9156	6134
2994	9159	6131
2995	9162	6128
2996	9165	6125
2997	9168	6122
2998	9171	6119
2999	9174	6116
3000	9177	6113
3001	9180	6109
3002	9183	6106
3003	9186	6103
3004	9189	6100
3005	9192	6097
3006	9195	6094
3007	9198	6091
3008	9202	6088
3009	9205	6085
3010	9208	6082
3011	9211	6079
3012	9214	6076
3013	9217	6073
3014	9220	6070
3015	9223	6067
3016	9226	6064
3017	9229	6061
3018	9232	6058
3019	9235	6055
3020	9238	6051
3021	9241	6048
3022	9244	6045
3023	9247	6042
3024	9250	6039
3025	9253	6036
3026	9256	6033
3027	9259	6030
3028	9262	6027
3029	9265	6024
3030	9268	6020
3031	9271	6017
3032	9274	6014
3033	9277	6011
3034	9280	6008
3035	9283	6005
3036	9286	6002
3037	9289	5999
3038	9292	5996
3039	9296	5993
3040	9299	5990
3041	9302	5987
3042	9305	5984
3043	9308	5981
3044	9311	5978
3045	9314	5975
3046	9317	5972
3047	9321	5969
3048	9324	5966
3049	9327	5963
3050	9331	5960
3051	9334	5957
3052	9337	5954
3053	9340	5951
3054	9343	5948
3055	9346	5945
3056	9349	5942
3057	9353	5939
3058	9356	5936
3059	9359	5933
3060	9362	5930
3061	9365	5927
3062	9368	5924
3063	9371	5921
3064	9374	5918
3065	9377	5915
3066	9380	5912
3067	9383	5909
3068	9386	5906
3069	9389	5902
3070	9392	5899
3071	9395	5896
3072	9398	5893
3073	9401	5890
3074	9404	5887
3075	9407	5884
3076	9410	5880
3077	9413	5877
3078	9416	5874
3079	9418	5871
3080	9421	5868
3081	9425	5865
3082	9428	5862
3083	9431	5859
3084	9434	5856
3085	9437	5853
3086	9440	5850
3087	9443	5847
3088	9446	5843
3089	9449	5840
3090	9452	5837
3091	9455	5834
3092	9458	5831
3093	9461	5828
3094	9464	5825
3095	9467	5822
3096	9470	5819
3097	9473	5816
3098	9476	5812
3099	9479	5809
3100	9482	5806
3101	9484	5803
3102	9487	5800
3103	9490	5797
3104	9493	5794
3105	9496	5791
3106	9499	5788
3107	9502	5784
3108	9505	5781
3109	9508	5778
3110	9511	5775
3111	9514	5772
3112	9517	5769
3113	9520	5766
3114	9523	5763
3115	9526	5760
3116	9529	5756
3117	9532	5753
3118	9535	5750
3119	9538	5747
3120	9541	5744
3121	9544	5741
3122	9547	5738
3123	9550	5735
3124	9553	5732
3125	9556	5729
3126	9559	5725
3127	9562	5722
3128	9565	5719
3129	9568	5716
3130	9571	5713
3131	9574	5710
3132	9577	5707
3133	9580	5704
3134	9583	5701
3135	9586	5698
3136	9589	5694
3137	9592	5691
3138	9595	5688
3139	9598	5685
3140	9601	5682
3141	9604	5679
3142	9607	5676
3143	9610	5673
3144	9613	5670
3145	9616	5667
3146	9619	5663
3147	9622	5660
3148	9625	5657
3149	9628	5654
3150	9631	5651
3151	9633	5648
3152	9636	5645
3153	9639	5642
3154	9642	5639
3155	9646	5636
3156	9648	5632
3157	9651	5629
3158	9654	5626
3159	9658	5623
3160	9661	5620
3161	9664	5617
3162	9667	5614
3163	9670	5611
3164	9673	5608
3165	9675	5605
3166	9678	5601
3167	9681	5598
3168	9684	5595
3169	9687	5592
3170	9690	5589
3171	9693	5586
3172	9696	5583
3173	9699	5580
3174	9702	5577
3175	9705	5574
3176	9708	5571
3177	9711	5567
3178	9714	5564
3179	9717	5561
3180	9720	5558
3181	9723	5555
3182	9726	5552
3183	9729	5549
3184	9732	5546
3185	9735	5543
3186	9738	5540
3187	9741	5537
3188	9744	5534
3189	9747	5530
3190	9750	5527
3191	9753	5524
3192	9756	5521
3193	9759	5518
3194	9762	5515
3195	9765	5512
3196	9768	5509
3197	9771	5506
3198	9774	5503
3199	9777	5499
3200	9780	5496
3201	9783	5493
3202	9786	5490
3203	9789	5487
3204	9792	5484
3205	9795	5481
3206	9798	5478
3207	9801	5475
3208	9804	5471
3209	9807	5469
3210	9810	5466
3211	9813	5463
3212	9817	5460
3213	9820	5457
3214	9823	5454
3215	9826	5450
3216	9829	5447
3217	9832	5444
3218	9835	5441
3219	9838	5438
3220	9841	5435
3221	9844	5432
3222	9847	5429
3223	9850	5426
3224	9853	5423
3225	9856	5420
3226	9859	5417
3227	9862	5413
3228	9865	5410
3229	9868	5407
3230	9871	5404
3231	9874	5401
3232	9877	5398
3233	9880	5395
3234	9883	5392
3235	9886	5389
3236	9889	5386
3237	9892	5383
3238	9895	5379
3239	9898	5376
3240	9901	5373
3241	9904	5370
3242	9907	5367
3243	9910	5364
3244	9913	5361
3245	9916	5358
3246	9919	5355
