25887	44
23354	44
27408	44
24608	45
11811	34
20128	34
16593	36
25876	74
10672	74
21073	74
25048	75
22174	75
29428	77
22940	22
11750	24
16961	24
16494	25
21707	26
26974	26
11952	28
17734	28
25052	8
21313	9
13329	10
23903	11
13011	12
27971	12
11947	12
25441	12
13203	12
23658	12
11063	12
24601	12
14457	45
19245	45
27599	46
18584	46
21930	46
26677	47
12548	123
20730	123
10075	45
24101	46
12516	62
28529	63
26434	64
19538	65
12758	69
17716	69
17772	70
21251	70
15863	76
29413	76
29566	77
27773	77
15026	81
23776	81
28706	82
13279	83
25952	91
13632	91
14361	92
18354	43
16128	44
16983	45
18281	45
25320	45
26880	45
20156	54
14704	54
12006	54
21893	54
16885	55
29177	56
24611	57
11368	59
12703	63
25859	11
17510	13
13808	13
18239	12
13612	13
16508	13
20900	13
15942	13
28316	13
20409	16
25815	16
16628	16
23136	18
17886	18
26218	18
13736	19
11448	20
11775	21
29212	21
21581	1
22199	72
18429	72
14204	72
21897	76
15905	77
25420	84
29204	80
18800	81
11792	81
22816	81
21231	81
19514	82
12469	84
23392	84
11092	85
15411	86
14614	87
29017	87
20860	87
12465	64
27660	67
10964	68
13463	70
20263	72
18671	72
27744	74
18087	76
24255	77
22298	77
13714	78
18420	79
21150	79
19585	81
14011	81
11518	83
26618	83
26509	87
28969	33
25047	36
18938	38
17182	39
16822	39
11128	40
29169	49
19181	49
22716	52
16820	56
10343	59
15971	59
16510	60
15333	60
20267	61
21938	67
15299	67
19678	67
15701	16
16266	20
17801	20
17680	21
20070	21
20084	22
10773	22
20638	23
24905	23
18675	27
27481	27
25553	28
19213	28
15834	29
16331	29
18413	13
11782	18
23390	20
21461	25
27628	27
19754	14
12778	14
24689	16
24008	1
10359	4
29012	5
23425	5
27259	5
16658	6
20008	6
27901	6
19639	6
27612	6
13676	6
25583	6
27409	7
12980	7
11827	7
16048	7
27477	7
19924	7
18316	7
16273	7
19458	7
26439	7
27621	8
23036	8
10084	8
21736	8
24050	8
12236	8
24409	8
15708	8
14478	12
16951	4
16341	6
26446	7
12991	7
23619	10
26224	15
18174	13
28190	14
14826	15
22425	9
19893	10
10823	10
11533	0
22613	0
10360	6
19023	7
11654	9
26046	11
11876	11
28657	11
22175	11
24691	13
17257	13
17701	13
12767	13
27958	13
22526	13
28814	13
25074	14
25591	15
14246	15
19375	15
15309	15
24098	16
10228	13
23411	13
16840	15
27760	17
20748	17
27381	18
19007	18
27136	22
20022	23
27863	25
10381	25
24174	25
23290	25
29014	25
11890	26
23315	26
23319	27
29590	27
23068	28
17379	28
25706	29
17673	29
21518	30
15217	31
24384	31
14241	33
25571	34
22875	5
29205	6
17314	8
28710	12
16726	23
27618	23
15118	24
21576	24
17124	25
25202	25
22587	25
22540	25
28171	27
18436	27
12366	28
23139	28
23502	28
13395	28
26931	28
15737	28
23504	1
15784	1
15628	1
13988	2
17430	2
11560	3
16544	3
25137	4
12723	4
22693	6
19543	6
22260	6
15408	6
28682	7
23107	7
22644	7
27997	40
12501	22
10372	25
11418	25
22269	25
17887	25
23943	26
25217	26
14604	26
20419	26
11296	26
11764	26
13729	30
24640	30
20514	30
19456	30
13939	30
20483	31
27903	32
14270	32
10572	33
13197	34
27104	34
21379	19
24352	64
23623	23
26834	26
28025	26
26442	26
10253	27
16838	37
23745	37
12851	37
22312	38
14747	40
27066	40
18995	7
16430	10
19423	28
29041	37
15097	60
24373	61
23403	62
27029	62
20359	64
15705	62
11062	62
23924	63
19910	64
23078	71
16018	82
27335	14
15978	15
20284	15
24299	16
26523	16
27560	17
12249	17
15065	18
15505	18
28911	19
28214	21
27162	22
14056	23
25567	24
14637	24
28913	24
10098	24
13504	24
19956	6
19557	35
28255	25
26216	25
13229	25
11361	27
18191	36
24398	38
20987	39
13425	39
17610	41
22679	51
18686	58
29426	56
28015	56
24148	56
19817	56
14790	57
12031	57
10951	57
12475	58
13411	58
18337	61
22806	61
22583	62
11267	63
18276	65
28841	66
11871	62
24223	0
29214	9
15634	39
26015	39
13232	40
22024	40
28606	40
10431	43
26648	44
10337	44
12616	44
16559	45
15494	45
27596	46
19120	47
18633	48
12732	49
13717	49
11954	51
28265	51
23119	51
10152	52
29111	53
20470	53
11332	54
17208	54
20701	54
11245	54
27425	55
23182	55
24547	67
13555	71
26612	81
15187	81
25261	85
27776	86
23976	86
12387	89
20478	93
18160	94
26765	47
12816	48
14484	49
17691	50
24688	51
12549	51
12382	51
14707	51
12090	52
14908	52
14195	52
12862	53
25238	53
23716	30
17166	33
22625	34
17158	37
16385	41
22892	41
14543	43
22355	44
21833	2
23229	2
18318	3
18763	3
19059	4
26897	5
19967	5
19289	5
20779	6
15616	6
10493	6
11199	7
22731	9
15251	10
10086	10
20867	12
25421	12
15530	12
26672	10
22886	11
29156	11
18155	11
15074	55
16609	55
26240	57
16493	58
27052	65
25956	65
13461	3
21738	3
12702	97
26599	97
14165	97
24501	100
25811	102
22208	44
11306	44
24444	44
13346	46
21629	46
13542	46
19603	50
24431	51
22913	12
12828	0
11483	1
18141	1
27366	1
28239	1
21606	1
15589	2
15929	2
10654	8
14079	9
26536	10
22102	36
16786	39
28874	40
21880	41
15969	41
15471	42
25829	42
20682	42
26388	49
16824	49
13196	49
24153	50
15285	51
24073	51
19702	51
18466	54
22089	55
28764	57
22544	59
22968	0
11190	30
25629	20
24367	20
21201	24
23158	25
26664	28
23326	31
18883	34
22932	30
23877	30
11154	31
10637	33
16901	33
20572	34
20412	36
14508	37
28645	38
27577	40
29130	41
28838	41
15940	41
28920	42
12170	43
13618	43
23093	43
25632	43
24972	44
11822	45
13249	42
15517	43
17945	43
18069	44
28723	44
20605	45
10260	45
10623	46
26246	46
24214	48
24831	17
10545	19
25938	19
23958	19
12910	20
18813	21
26370	21
22287	23
19122	25
24129	25
26914	25
18597	29
14518	29
14929	74
11622	45
16638	47
25511	47
11727	47
14778	47
21160	47
22903	48
15559	49
14623	49
21571	39
10575	39
14996	40
19819	40
21322	40
25450	40
17574	41
15129	41
28293	30
28957	30
20155	30
10426	31
22998	31
23695	32
19421	32
18610	33
24654	33
26410	36
13281	36
25850	36
17986	38
27383	47
16463	49
12687	50
29568	50
24408	113
23193	35
27282	35
23847	36
20100	38
10288	38
16896	40
21513	40
15868	40
18905	41
16323	42
22015	43
20211	43
15064	44
12361	45
22295	46
23503	23
28456	23
25508	25
21324	25
19033	25
11355	26
18932	29
13723	18
23599	18
15996	20
16195	20
25684	20
24195	22
18113	22
13575	24
11721	5
20374	9
10801	11
21625	11
12621	11
24039	12
13756	14
15481	14
23684	14
21355	14
23596	16
10824	17
20575	17
26869	17
18926	17
23259	19
12060	21
24894	21
14744	28
26428	28
15543	30
14533	87
16684	91
12064	91
23705	92
16208	92
20891	93
22218	94
20749	94
13039	98
26052	98
25418	98
19472	98
22541	101
10016	102
24260	102
29218	104
26451	104
11704	104
10375	104
12371	104
21442	106
19327	106
22994	106
20416	107
10779	108
18065	109
14141	110
23989	110
22119	111
23264	112
16975	90
27376	90
26322	90
28173	95
20604	95
21634	95
23341	97
19283	97
25669	97
24515	98
10487	100
28372	101
29146	103
27630	106
12808	108
28235	108
17697	108
17313	110
14505	80
29387	81
23406	82
26053	84
21184	87
11050	97
13637	50
18484	51
12542	54
22152	55
27197	55
22000	57
22013	57
23071	58
20601	59
11243	60
16519	61
19934	61
12303	62
16568	63
14494	63
20809	66
11913	67
28147	47
21472	48
18477	49
16426	49
25415	50
10695	55
10304	57
11659	58
14579	59
12580	59
26682	59
20593	59
12219	63
27864	63
28731	65
16201	65
28132	65
23205	67
28274	67
22125	67
13611	69
25954	105
26112	105
16121	108
24243	112
28389	112
27688	115
16319	87
14805	1
20989	3
21994	3
17644	4
28259	4
23350	4
29317	5
18211	5
20959	5
13373	8
12919	9
14624	10
19691	10
19965	11
23954	11
10171	11
14498	11
21803	11
13783	12
10984	66
17316	67
11585	69
28572	71
12763	72
24735	72
16044	74
10443	75
20114	75
14757	76
29102	76
17803	76
11421	77
28637	78
25475	79
12570	79
24213	82
15522	82
28397	83
15479	83
20163	85
14219	88
12593	89
27873	89
19831	89
28162	89
22632	89
13148	90
17627	90
10798	93
15381	93
28020	93
24921	93
27473	94
20089	94
22177	94
22951	95
29460	98
11922	67
25035	67
11751	68
12511	70
15678	75
28146	80
22962	80
11213	80
28902	80
19569	81
13839	51
15980	51
14559	36
18235	36
17828	37
25338	37
15025	38
21549	38
20598	38
12605	38
22488	38
20982	40
15805	40
14654	40
11143	41
15212	41
27650	41
17404	41
28031	41
14354	41
26604	41
28819	41
24259	42
25962	42
29588	42
24337	42
14763	44
17408	45
18326	45
14541	45
27130	45
21914	46
25424	46
19142	47
18835	47
24765	48
16298	48
27356	48
18120	50
25297	50
26203	8
29105	9
20328	9
17234	9
13034	10
22692	10
23949	11
28488	11
18225	12
26572	12
15702	12
17894	12
17132	69
20034	47
14319	47
11969	48
12771	48
16757	48
23999	61
13501	62
13588	65
26698	66
25657	70
20996	70
12884	73
13659	30
22664	31
10738	31
15028	31
28203	31
10474	32
10491	33
26073	34
21992	36
15221	100
26214	104
15668	105
24191	107
27516	109
24556	102
13704	103
20770	103
14336	103
29036	104
25911	105
14635	106
17050	106
11025	69
21782	75
21499	80
15873	81
20241	82
12901	86
22939	94
26436	66
18644	53
16496	56
19549	56
12497	56
29185	57
10422	57
11177	58
27184	59
20801	59
15319	63
12839	64
20075	65
28336	41
20201	41
10471	41
26714	41
26163	41
22584	42
23222	49
13899	50
25387	51
26984	53
11346	54
27439	57
27193	57
27575	62
11551	62
27949	63
24489	64
14922	65
22107	65
14649	51
29241	52
12871	53
27151	67
18716	67
29375	67
13640	68
20222	68
12534	71
26827	71
15452	71
25579	71
24751	65
23869	65
16969	65
21963	65
25820	67
17187	67
20992	70
24632	72
22523	75
11264	13
26945	14
17889	14
20886	14
18374	15
23500	15
19552	15
18353	16
12652	16
14681	16
28233	16
17592	16
25991	17
17940	17
25304	18
24256	19
17971	19
23186	19
10597	20
11685	21
29333	21
17584	21
15066	21
19554	22
18004	23
15317	23
27714	23
29464	25
29455	25
12222	26
20256	26
28462	107
13752	107
24793	108
22878	112
19231	113
14581	114
18290	115
14616	116
21666	116
24883	123
28646	123
17991	113
18596	114
15925	115
24802	116
10440	116
26571	116
14333	117
26552	118
13503	118
23755	120
27564	120
10214	121
16601	122
16642	122
23057	123
17941	124
15669	125
12358	125
20718	125
14611	126
26090	127
24047	12
11873	13
15839	13
10303	18
23246	18
22598	18
16695	2
25838	3
28987	4
12502	8
29165	9
17335	10
24296	13
28817	15
18463	27
29009	27
10311	27
22027	27
22615	28
28487	29
24965	8
12264	11
24693	11
18157	12
15847	15
13127	17
16608	17
23661	18
16825	19
22959	19
16925	20
15496	20
13709	23
12082	23
20522	23
18229	49
17989	51
14099	54
21151	32
29489	36
14023	36
11895	40
24372	45
18918	50
27261	50
24170	39
12916	41
18887	41
13092	42
24587	42
13666	43
12596	43
13515	45
10436	45
14515	45
16899	46
12696	47
16941	47
15835	47
10108	47
19476	47
22486	50
17246	50
22162	50
23353	103
18231	13
16673	13
21672	21
20936	22
15814	23
24749	23
12159	24
16279	62
22042	63
27855	63
11285	64
11130	52
19921	52
26741	53
24596	59
14370	64
22881	73
24660	75
22972	76
10661	77
12668	77
14253	77
17793	80
23653	80
24494	81
26802	82
26488	82
11147	82
12447	83
21690	85
12781	85
21898	56
21964	56
22506	56
26273	57
12967	58
25321	59
26986	59
27669	59
17543	59
22296	74
28615	77
15467	77
11078	78
22262	78
19959	80
28822	82
27035	82
16119	83
13413	83
13234	84
24030	70
28772	71
23469	71
26825	72
14854	72
10282	78
28188	79
28313	79
15982	80
12623	81
15290	82
21806	48
29117	48
22182	65
23930	71
12729	71
17769	72
12458	76
19452	77
27014	79
28982	86
25617	89
17576	90
15840	91
14096	94
25041	96
26237	96
27785	97
14283	98
26642	73
25379	1
10459	2
18173	3
20895	3
19673	4
24288	6
27091	7
24347	7
11007	7
10036	12
26271	12
13202	12
28634	15
11870	63
21229	64
20922	64
15282	64
22215	64
10242	64
21548	65
13583	66
25550	66
19459	66
23905	66
12393	68
29303	68
20450	69
24522	69
22824	71
21580	50
25250	51
17996	52
18564	52
11958	53
22822	53
16113	70
16332	72
26097	73
25726	74
11295	51
27018	51
17920	52
11162	52
24230	53
14662	53
18109	53
18263	55
22156	55
21043	55
15115	55
20778	56
21765	56
28584	57
10281	58
21124	59
25173	59
16625	60
16797	60
26747	61
14836	61
21927	61
24822	61
14296	61
17255	61
20102	62
19462	66
10640	66
17401	66
23291	68
25204	69
15623	69
23790	69
17817	69
22782	51
17074	52
17397	52
25469	52
10195	54
20310	55
18774	55
21942	55
25509	55
10953	56
22314	61
17176	63
14223	63
12189	61
22359	61
19324	62
23488	62
19946	62
25054	63
11211	63
21357	64
26346	64
11707	65
25028	65
21871	65
14128	110
11404	111
19325	112
24466	112
21544	112
24814	112
23185	112
22850	84
20185	84
21421	84
26167	90
19875	91
16317	94
26445	96
14228	96
15583	79
20016	84
18699	84
27585	55
13943	56
11463	56
14167	57
27525	57
16290	58
29495	58
15714	58
19353	58
22599	58
20377	58
22775	58
20881	58
25443	58
26916	59
23835	67
13294	68
20172	69
15937	70
24977	63
16591	63
11151	63
24143	64
10164	65
23850	65
18710	66
25187	66
15359	67
15984	67
24746	67
26590	69
18613	70
16900	70
13362	70
11102	70
14827	71
10721	72
13974	72
19137	73
24005	73
12389	74
21529	75
18762	76
17724	76
24988	76
24187	76
22115	64
10326	64
15951	64
17256	66
21263	38
19772	43
16152	43
14831	44
27644	48
17839	48
15027	48
13731	48
16134	52
20878	52
18059	56
10945	66
15944	67
16810	56
12042	56
19958	56
11949	58
13788	58
25660	59
10475	43
24536	44
29336	44
24981	44
21053	44
10771	45
12982	46
26891	47
11627	47
11755	48
14469	48
24864	49
15985	49
17324	49
28408	49
17460	49
22329	49
12134	50
12355	50
25880	50
27352	53
26952	53
23802	53
16622	54
27419	54
28795	54
25536	54
29454	54
22315	54
22446	54
27802	55
14220	56
14258	57
29410	57
28741	57
19341	58
12720	59
13619	59
14592	59
17751	60
18841	60
18023	62
23167	62
20805	62
13766	62
27288	63
29232	68
25836	1
20095	1
14290	2
12262	31
10204	39
28968	44
19562	46
16238	48
16588	55
15201	60
17619	62
10871	14
19932	19
27016	22
18288	26
21474	27
27978	29
17787	31
11217	8
20037	8
19376	14
19548	15
23749	15
12212	21
22072	23
21766	23
16277	30
29399	30
12855	31
19647	31
15071	35
29045	38
10248	38
26147	39
17227	39
15829	42
15343	109
20468	109
14047	111
13998	111
28383	114
27486	114
13099	114
16526	115
10215	117
13952	117
23125	118
21180	118
22272	118
26072	118
26835	118
16562	122
15659	123
15049	123
16720	123
11602	124
21111	125
19177	88
21520	89
19381	89
20697	89
19970	95
27154	95
10184	95
14284	97
28186	98
11462	100
21368	102
13358	105
17099	106
28854	106
20268	107
22079	107
23163	24
23899	24
23318	24
27021	24
13314	26
27084	26
20130	26
20342	26
10753	36
23239	15
20009	15
28059	15
25076	15
17815	126
15194	126
25936	126
10868	126
22001	126
28285	126
28568	127
18836	128
26378	129
17134	129
20999	129
10273	28
20465	29
14951	39
19879	39
12123	39
10876	39
13263	39
17405	39
16118	41
20744	44
10627	44
11550	44
16595	44
12160	45
28523	48
21348	48
22554	48
11203	48
23919	48
14018	48
23527	49
11406	49
21944	49
20217	49
25376	49
17915	50
23738	50
17665	50
10469	50
17159	50
27562	50
10817	50
19871	51
28011	51
21289	52
15051	52
27600	52
18259	53
28469	53
25206	53
25109	53
18068	59
13904	60
22701	60
21986	61
24634	63
20631	63
22047	63
19853	63
19263	63
17195	65
21835	65
27336	65
18470	65
21306	1
15030	15
23040	15
25671	23
22647	24
13264	24
23052	25
17376	26
22901	26
12556	26
23427	28
23775	28
18950	28
20314	32
11828	32
19293	32
15292	34
27649	12
17153	12
27862	14
11363	15
15824	19
26056	23
17479	12
25620	12
27708	12
26498	14
24157	15
14842	15
22710	15
20885	15
21171	15
28007	15
14714	15
15154	15
14050	15
20794	15
23506	16
20439	18
23946	18
24079	18
14324	19
17708	20
10389	21
17418	22
24839	22
11020	22
18958	23
16799	23
12030	24
25394	24
17594	24
15022	24
26366	24
20504	24
17656	24
11528	28
15767	28
12943	28
25561	28
27191	29
14768	29
15348	29
26018	29
22751	30
22400	30
25699	30
27359	33
26494	33
11943	34
19435	34
26473	34
14755	34
12823	34
27985	34
14797	35
10832	98
20153	98
22396	102
27922	105
27883	108
14804	144
20932	146
18798	146
28551	114
18518	114
23491	115
18468	115
12357	116
10293	118
28666	118
18277	119
26555	121
19208	55
12205	56
28537	56
13054	61
13213	61
10641	62
17164	67
25882	70
16979	75
13088	76
11830	81
20490	81
10870	81
23026	82
18486	82
25042	78
21496	78
29133	79
21998	80
17361	80
27323	80
17271	80
13521	81
22609	81
18865	84
19183	84
27422	85
13024	86
21186	90
11774	90
21147	90
23991	92
28991	93
21519	93
14046	66
19973	66
10357	66
15054	66
11442	68
19938	68
16750	68
12904	68
16620	2
17825	4
13541	5
13621	7
28626	7
25004	7
24642	10
12110	1
14811	1
12492	1
21754	1
27180	1
20180	36
26021	36
23276	73
24497	38
22996	8
26688	22
14429	120
15822	120
27166	87
18788	88
11032	88
22246	91
22432	91
13094	91
26141	98
18662	98
22025	92
13106	95
20774	100
24563	14
10649	15
25223	17
25690	20
15362	21
26305	22
19578	22
26566	22
15844	22
20026	22
10480	22
18268	23
15915	23
18387	26
26484	27
13772	27
23281	27
19150	12
20399	15
22844	15
10855	16
18651	18
28377	18
20803	22
23830	23
20260	26
16217	34
19095	3
12000	4
15888	7
24509	7
13171	7
25062	8
27991	8
11524	8
29527	11
25177	52
19677	19
13472	3
12077	3
18642	20
21463	21
14895	23
13966	25
28350	26
23766	26
17863	27
18960	25
18324	27
20732	27
26051	27
17138	27
14091	27
27297	27
22586	28
13794	28
15450	28
11572	28
16754	28
25369	28
25280	29
10499	29
20287	29
27573	29
12320	29
29593	29
10772	30
10900	30
23305	30
14943	30
20825	30
27736	31
15907	31
12744	18
21059	19
12440	20
23126	22
27463	28
10417	28
10794	29
10542	29
10400	29
28091	30
24817	30
19738	33
14532	5
23640	11
23655	12
13533	12
19005	12
25123	15
20158	16
18653	19
11426	6
27793	6
29580	7
20105	8
20183	11
16442	12
17226	12
11374	12
25296	13
10803	14
12981	15
24461	15
12946	15
21387	16
18018	16
14065	18
18814	18
12248	19
27319	19
24676	19
16694	19
24918	20
12395	20
17743	20
19821	21
17953	21
28022	24
10445	25
20001	27
12118	35
24849	35
18395	35
16131	0
13167	1
14767	2
23025	2
18220	3
10063	3
13902	3
28129	41
27354	42
29151	43
16914	45
14924	46
20973	47
19527	42
19535	72
25367	73
13050	24
22120	24
17540	24
25136	26
20324	27
15165	28
13243	28
24403	28
24747	29
14234	29
21538	32
18702	33
16392	33
10737	36
21245	36
18875	37
11377	37
20474	37
13949	37
27979	39
12133	39
20554	39
27175	40
19101	129
22267	131
14345	131
15661	131
19501	133
17206	60
12922	60
23878	60
29132	60
28580	60
22259	60
18457	60
19503	60
25958	60
15075	60
24637	60
13595	60
12876	60
10624	60
17710	61
21329	61
11532	61
23352	61
27859	61
15073	61
26801	61
17647	63
18473	63
28738	63
14070	63
15512	64
15988	64
27363	65
16943	65
27072	67
19434	70
27372	70
23316	70
10908	70
12578	70
15159	24
27653	25
12380	26
27885	28
16604	29
23398	29
13565	30
12891	30
20854	31
26577	31
24211	50
16357	51
23859	52
28864	53
25734	53
15277	53
28003	48
28305	48
24397	49
21985	49
26394	49
15013	51
14562	51
13498	52
20139	52
25824	53
11327	56
25609	57
18084	58
15884	59
17425	59
14539	60
15938	60
10038	63
18156	22
10713	23
19380	24
10300	24
19279	19
13073	19
27405	19
17420	28
11352	31
13262	67
11657	45
26647	46
28713	3
21307	4
13517	5
27886	6
12846	6
28248	6
16391	6
10465	8
14052	14
19334	42
26443	2
22127	16
27593	123
18630	122
13926	122
27090	122
23945	122
26560	122
23283	122
23730	122
13103	121
28692	121
17449	121
21026	121
27566	121
28449	119
16210	118
19196	115
20071	114
22529	113
29538	112
29181	108
11234	107
24610	106
12162	106
13919	105
28307	105
24333	104
13810	101
19968	126
18560	48
16289	38
15771	38
25601	38
25945	38
20956	36
15730	36
18817	60
24428	57
27382	57
17947	57
23856	55
16106	49
13205	49
16011	49
22638	49
29365	39
25093	33
17867	28
13510	27
23448	130
22564	176
14705	59
12727	68
24627	67
28793	64
16572	64
17398	64
11541	62
18506	61
14618	60
21067	81
26857	79
13084	76
15387	76
19446	75
11748	72
12296	61
21242	9
24540	9
13872	9
15765	9
27447	9
16471	9
17338	9
16109	8
18511	8
24004	8
26481	8
18012	7
27086	7
28191	7
22347	7
17789	44
18150	44
21155	43
22885	41
10556	36
12738	33
24198	27
20791	27
14586	26
27677	26
26613	45
16097	45
20204	94
11215	94
14159	94
23613	94
20379	92
14094	92
24730	92
15136	91
29389	90
28970	88
24456	88
21853	86
10724	85
22535	85
18707	82
13707	80
24663	79
10585	77
23685	78
23836	73
16878	70
21210	63
16674	62
23254	62
12360	53
17659	53
14238	52
10981	52
12929	51
25692	49
26997	48
11028	46
15763	46
23267	45
17842	45
13992	27
13018	27
11915	25
17823	82
17933	81
11930	78
14476	78
17054	54
17378	52
17917	52
17707	51
12305	48
27251	46
10223	38
28160	30
22709	114
22463	76
18404	76
22845	75
16470	75
16136	73
21715	72
20812	70
24051	68
28195	66
24460	66
13814	65
27233	63
21850	63
24740	61
21846	61
19813	60
18434	60
29113	59
24997	59
23900	58
13142	58
19040	58
26660	57
27605	56
21257	56
26921	55
20853	54
27804	54
19402	53
17910	52
21039	52
10310	190
19872	190
20786	190
13476	113
25560	113
26635	112
25149	111
17753	109
14932	109
10453	108
10919	107
19436	116
21500	116
20384	115
17650	113
27428	113
24020	113
13139	112
16418	111
27935	110
19276	110
27089	109
24321	109
14959	108
28051	108
18313	108
26038	107
13836	107
25289	107
25885	114
11076	114
23936	113
26279	79
21583	79
16041	78
10727	78
28457	78
19777	78
25267	78
15475	48
19897	46
15936	46
23234	46
24478	45
24128	44
24335	44
18562	44
29046	43
16454	43
16583	42
11405	30
21423	24
26679	24
21779	24
26396	24
24158	23
24139	21
25241	21
20443	20
16100	20
18140	20
28181	19
27527	19
28332	18
22211	66
21543	64
16636	17
27445	17
22872	16
12323	16
22342	16
14089	16
12157	13
25299	12
28776	12
10485	11
23701	10
15040	9
27271	9
19739	9
28961	8
27468	8
12286	7
27269	7
12178	4
17035	4
25740	3
13770	2
19470	142
15235	141
24904	141
11544	141
23195	141
21760	137
11041	137
18081	137
25121	135
12405	129
23223	129
17812	128
25586	128
15324	128
23895	127
26576	127
17855	127
23639	127
28818	126
12739	126
16629	126
26690	126
22069	125
11475	125
14301	124
21599	116
20599	115
25674	114
13967	114
14899	114
10097	114
21879	108
16272	108
20858	108
22483	107
27268	107
22366	107
20358	107
23787	107
15363	107
21674	107
28947	107
26718	106
12845	106
10378	106
25915	106
18542	106
17007	105
14355	105
13742	105
13655	105
22041	105
19845	105
22767	103
16743	97
25050	97
11472	1
15429	135
13105	129
12756	128
11157	127
17956	101
12639	101
24350	101
24859	101
10043	100
10863	99
25589	94
18626	92
17096	92
12755	86
10678	132
10686	129
14019	126
29322	162
27427	156
24742	151
23441	150
10032	188
26597	114
13570	188
12206	189
25770	114
14292	88
10967	117
22832	88
12430	117
25756	117
28810	117
23375	92
11908	93
19455	117
26307	96
18784	97
22557	118
13441	97
18351	98
19182	118
13285	98
14680	118
11959	118
28000	118
14568	118
18086	108
23092	109
28848	119
16199	119
26162	119
11252	111
23798	112
11015	113
27640	85
12200	86
27221	86
16874	86
14682	86
11251	115
29275	115
21837	115
12654	124
18807	62
14530	175
24937	175
25557	175
14135	61
26772	176
23621	176
13780	176
18778	177
16753	62
25148	51
23294	51
12931	59
14066	58
17826	187
15404	187
25910	67
12724	68
12604	68
26740	69
27594	69
26716	70
26036	70
25056	70
16220	70
24600	71
13151	71
19461	74
16773	74
12924	74
10573	75
10804	132
